phrase_id,raag,phrase,clip_id,video,t0,t1,cost,pitch_cost,orn_frac,gap_frac
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk0.mp3,Xdy2gufZoFU,0.23,0.52,2.4,1.4,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk3.mp3,Xdy2gufZoFU,11.4,12.37,2.4,1.4,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk3.mp3,Xdy2gufZoFU,11.38,12.37,2.4,1.4,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk3.mp3,Xdy2gufZoFU,11.41,12.37,2.4,1.4,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk0.mp3,0xb3rorA4Wo,17.69,18.08,2.4,1.4,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk0.mp3,Xdy2gufZoFU,2.47,2.77,2.4,1.4,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk1.mp3,W4p_lZa4OHs,17.26,17.55,2.442,1.38,0.0,0.062
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk2.mp3,Xdy2gufZoFU,11.4,12.09,2.479,1.3,0.179,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk4.mp3,NAc1yRhmoPs,13.44,13.78,2.5,2.5,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk3.mp3,0xb3rorA4Wo,4.46,4.92,2.515,1.4,0.115,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk0.mp3,1AYckL0Qx1Q,0.76,1.05,2.53,1.53,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk3.mp3,W8R--A38sxk,11.72,12.23,2.542,2.059,0.414,0.069
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk2.mp3,W8R--A38sxk,12.71,13.24,2.574,1.341,0.233,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk0.mp3,1AYckL0Qx1Q,6.01,6.38,2.58,2.38,0.15,0.05
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk3.mp3,0xb3rorA4Wo,18.54,18.99,2.64,1.2,0.32,0.12
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk4.mp3,Xdy2gufZoFU,12.98,13.78,2.65,1.4,0.0,0.25
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk0.mp3,W4p_lZa4OHs,7.22,7.5,2.71,2.71,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk0.mp3,W4p_lZa4OHs,8.41,8.82,2.748,1.52,0.227,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk1.mp3,0xb3rorA4Wo,8.41,8.73,2.8,1.8,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk4.mp3,W8R--A38sxk,9.83,10.2,2.885,0.83,0.0,0.056
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk0.mp3,hJ8dQge_OJY,36.3,37.8,2.892,1.699,0.193,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk3.mp3,Xdy2gufZoFU,10.36,10.81,2.92,1.6,0.32,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk0.mp3,W8R--A38sxk,13.58,15.18,2.97,2.97,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk0.mp3,W8R--A38sxk,13.58,14.03,2.97,2.97,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk0.mp3,0xb3rorA4Wo,5.8,6.22,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk0.mp3,0xb3rorA4Wo,12.53,12.84,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk0.mp3,0xb3rorA4Wo,14.33,14.61,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk1.mp3,0xb3rorA4Wo,3.96,4.53,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk1.mp3,0xb3rorA4Wo,14.26,14.54,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk1.mp3,0xb3rorA4Wo,1.55,1.9,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk1.mp3,0xb3rorA4Wo,15.32,15.68,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk2.mp3,0xb3rorA4Wo,10.77,11.06,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk2.mp3,0xb3rorA4Wo,17.78,19.06,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk2.mp3,0xb3rorA4Wo,17.78,19.08,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk4.mp3,0xb3rorA4Wo,17.19,17.48,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk0.mp3,1AYckL0Qx1Q,4.69,5.12,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk0.mp3,1AYckL0Qx1Q,19.61,19.89,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk1.mp3,1AYckL0Qx1Q,17.4,17.74,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk1.mp3,1AYckL0Qx1Q,19.04,19.32,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk1.mp3,1AYckL0Qx1Q,17.23,17.51,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk2.mp3,1AYckL0Qx1Q,7.32,7.63,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk4.mp3,1AYckL0Qx1Q,1.92,2.22,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk4.mp3,1AYckL0Qx1Q,13.83,14.24,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk0.mp3,GDxVV60_RcU,4.27,4.64,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk0.mp3,GDxVV60_RcU,3.72,4.02,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk0.mp3,GDxVV60_RcU,2.84,3.13,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk0.mp3,GDxVV60_RcU,3.02,3.31,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk1.mp3,GDxVV60_RcU,6.35,6.63,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk1.mp3,GDxVV60_RcU,19.48,19.77,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk1.mp3,GDxVV60_RcU,19.64,19.93,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk1.mp3,GDxVV60_RcU,19.13,19.41,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk1.mp3,GDxVV60_RcU,13.33,13.62,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk3.mp3,GDxVV60_RcU,13.28,13.56,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk3.mp3,GDxVV60_RcU,16.55,16.84,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk3.mp3,GDxVV60_RcU,6.4,6.68,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk3.mp3,GDxVV60_RcU,16.25,16.53,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk4.mp3,GDxVV60_RcU,6.9,7.24,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk0.mp3,NAc1yRhmoPs,4.02,4.3,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk0.mp3,NAc1yRhmoPs,19.72,20.0,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk0.mp3,NAc1yRhmoPs,4.37,4.69,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk0.mp3,NAc1yRhmoPs,2.2,2.49,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk0.mp3,NAc1yRhmoPs,19.0,19.52,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk1.mp3,NAc1yRhmoPs,1.48,2.52,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk1.mp3,NAc1yRhmoPs,3.34,3.88,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk1.mp3,NAc1yRhmoPs,1.48,2.54,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk1.mp3,NAc1yRhmoPs,1.48,2.56,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk2.mp3,NAc1yRhmoPs,4.07,5.24,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk3.mp3,NAc1yRhmoPs,18.2,18.52,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk3.mp3,NAc1yRhmoPs,16.59,16.87,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk3.mp3,NAc1yRhmoPs,19.0,19.29,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk3.mp3,NAc1yRhmoPs,15.4,16.25,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk1.mp3,W4p_lZa4OHs,15.7,15.98,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk1.mp3,W4p_lZa4OHs,0.43,0.71,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk2.mp3,W4p_lZa4OHs,1.99,2.28,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk2.mp3,W4p_lZa4OHs,2.63,2.93,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk2.mp3,W4p_lZa4OHs,11.82,12.11,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk2.mp3,W4p_lZa4OHs,3.2,3.48,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk2.mp3,W4p_lZa4OHs,2.15,2.44,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk4.mp3,W4p_lZa4OHs,17.97,18.42,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk1.mp3,W8R--A38sxk,17.85,19.52,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk1.mp3,W8R--A38sxk,17.85,18.29,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk1.mp3,W8R--A38sxk,9.97,10.26,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk1.mp3,W8R--A38sxk,10.08,10.97,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk2.mp3,W8R--A38sxk,11.54,12.04,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk0.mp3,Xdy2gufZoFU,12.16,12.46,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk0.mp3,Xdy2gufZoFU,16.3,16.76,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk1.mp3,Xdy2gufZoFU,3.8,4.09,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk2.mp3,Xdy2gufZoFU,7.79,8.07,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk2.mp3,Xdy2gufZoFU,16.87,17.21,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk1.mp3,hJ8dQge_OJY,32.34,33.62,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk1.mp3,hJ8dQge_OJY,32.34,33.64,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk1.mp3,hJ8dQge_OJY,32.34,33.65,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk0.mp3,smYksULTb4I,15.04,15.32,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk0.mp3,smYksULTb4I,12.34,12.62,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk0.mp3,smYksULTb4I,16.96,17.48,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk2.mp3,smYksULTb4I,4.0,4.37,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk2.mp3,smYksULTb4I,3.04,3.45,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk3.mp3,smYksULTb4I,7.02,7.32,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk3.mp3,smYksULTb4I,16.18,16.46,3.0,3.0,0.0,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk4.mp3,GDxVV60_RcU,14.47,19.98,3.023,3.0,0.0,0.023
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk4.mp3,W4p_lZa4OHs,18.47,19.02,3.032,3.0,0.032,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk0.mp3,hJ8dQge_OJY,22.63,23.16,3.033,1.599,0.433,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk1.mp3,Xdy2gufZoFU,16.18,16.5,3.059,3.0,0.059,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk1.mp3,Xdy2gufZoFU,19.0,19.4,3.059,3.0,0.059,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk3.mp3,W4p_lZa4OHs,4.62,4.91,3.062,3.0,0.0,0.062
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk3.mp3,W8R--A38sxk,5.78,6.06,3.062,3.0,0.0,0.062
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk4.mp3,W4p_lZa4OHs,14.04,14.47,3.083,3.0,0.0,0.083
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk2.mp3,GDxVV60_RcU,11.2,11.56,3.1,3.0,0.0,0.1
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk1.mp3,smYksULTb4I,2.58,3.43,3.104,3.0,0.021,0.083
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk4.mp3,0xb3rorA4Wo,2.49,2.93,3.11,2.95,0.16,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk3.mp3,W8R--A38sxk,6.1,6.38,3.125,3.0,0.0,0.125
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk4.mp3,W8R--A38sxk,6.13,6.42,3.125,3.0,0.0,0.125
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk2.mp3,GDxVV60_RcU,8.92,9.23,3.176,3.0,0.0,0.176
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk0.mp3,hJ8dQge_OJY,8.69,9.65,3.185,3.0,0.111,0.074
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk2.mp3,GDxVV60_RcU,17.99,18.28,3.188,3.0,0.0,0.188
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk2.mp3,GDxVV60_RcU,9.37,9.65,3.188,3.0,0.0,0.188
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk4.mp3,GDxVV60_RcU,8.39,8.68,3.188,3.0,0.0,0.188
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk4.mp3,0xb3rorA4Wo,14.38,14.76,3.19,3.0,0.19,0.0
Lalit#4,Lalit,M G r S,Lalit/train_[0xb3rorA4Wo]_chunk4.mp3,0xb3rorA4Wo,0.16,0.5,3.211,3.0,0.0,0.211
Lalit#4,Lalit,M G r S,Lalit/train_[W8R--A38sxk]_chunk3.mp3,W8R--A38sxk,3.25,3.59,3.211,3.0,0.0,0.211
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk1.mp3,Xdy2gufZoFU,18.79,19.13,3.211,3.0,0.0,0.211
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk1.mp3,Xdy2gufZoFU,1.42,1.76,3.211,3.0,0.0,0.211
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk2.mp3,NAc1yRhmoPs,9.33,10.28,3.226,3.0,0.019,0.208
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk3.mp3,hJ8dQge_OJY,23.43,24.05,3.229,3.0,0.0,0.229
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk4.mp3,hJ8dQge_OJY,34.72,35.25,3.241,3.0,0.0,0.241
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk1.mp3,1AYckL0Qx1Q,9.03,9.46,3.25,3.0,0.0,0.25
Lalit#4,Lalit,M G r S,Lalit/train_[GDxVV60_RcU]_chunk2.mp3,GDxVV60_RcU,10.95,11.27,3.25,3.0,0.0,0.25
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk3.mp3,W4p_lZa4OHs,0.34,0.62,3.25,3.0,0.0,0.25
Lalit#4,Lalit,M G r S,Lalit/train_[W4p_lZa4OHs]_chunk4.mp3,W4p_lZa4OHs,13.74,14.24,3.25,3.0,0.0,0.25
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk4.mp3,Xdy2gufZoFU,13.03,13.78,3.25,3.0,0.0,0.25
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk3.mp3,hJ8dQge_OJY,16.11,16.66,3.258,3.0,0.0,0.258
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk4.mp3,Xdy2gufZoFU,16.46,17.8,3.286,3.0,0.0,0.286
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk4.mp3,Xdy2gufZoFU,16.46,17.8,3.3,3.0,0.0,0.3
Lalit#4,Lalit,M G r S,Lalit/train_[1AYckL0Qx1Q]_chunk1.mp3,1AYckL0Qx1Q,5.55,5.83,3.312,3.0,0.0,0.312
Lalit#4,Lalit,M G r S,Lalit/train_[Xdy2gufZoFU]_chunk4.mp3,Xdy2gufZoFU,16.46,17.8,3.316,3.0,0.0,0.316
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk1.mp3,smYksULTb4I,17.76,19.13,3.333,3.0,0.0,0.333
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk1.mp3,smYksULTb4I,17.76,19.11,3.35,3.0,0.0,0.35
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk1.mp3,smYksULTb4I,17.76,19.09,3.368,3.0,0.0,0.368
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk0.mp3,hJ8dQge_OJY,19.02,19.32,3.375,3.0,0.0,0.375
Lalit#4,Lalit,M G r S,Lalit/train_[smYksULTb4I]_chunk1.mp3,smYksULTb4I,17.76,19.08,3.389,3.0,0.0,0.389
Lalit#4,Lalit,M G r S,Lalit/train_[hJ8dQge_OJY]_chunk0.mp3,hJ8dQge_OJY,2.35,2.63,3.438,3.0,0.0,0.438
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk2.mp3,NAc1yRhmoPs,8.32,9.26,3.566,3.0,0.34,0.226
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk2.mp3,NAc1yRhmoPs,8.25,8.53,3.688,3.0,0.0,0.688
Lalit#4,Lalit,M G r S,Lalit/train_[NAc1yRhmoPs]_chunk2.mp3,NAc1yRhmoPs,9.12,9.4,3.75,3.0,0.0,0.75
Malhar#2,Malhar,g m R S,Malhar/train_[IyqWi5oPpJs]_chunk1.mp3,IyqWi5oPpJs,18.49,18.92,0.0,0.0,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[81undkurwc8]_chunk3.mp3,81undkurwc8,4.53,4.87,0.057,0.057,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[eA2_S9Pyds4]_chunk0.mp3,eA2_S9Pyds4,20.32,21.01,0.119,0.119,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk0.mp3,joxB9QNW918,16.87,17.58,0.133,0.0,0.033,0.1
Malhar#2,Malhar,g m R S,Malhar/train_[IyqWi5oPpJs]_chunk2.mp3,IyqWi5oPpJs,9.8,10.13,0.153,0.153,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk1.mp3,joxB9QNW918,17.74,18.67,0.159,0.034,0.125,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[IyqWi5oPpJs]_chunk2.mp3,IyqWi5oPpJs,10.86,11.25,0.176,0.176,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk3.mp3,joxB9QNW918,0.27,0.73,0.188,0.034,0.154,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[mUI_eTmZpEI]_chunk0.mp3,mUI_eTmZpEI,20.28,20.91,0.199,0.171,0.029,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[eA2_S9Pyds4]_chunk0.mp3,eA2_S9Pyds4,13.8,14.45,0.222,0.0,0.222,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[IyqWi5oPpJs]_chunk2.mp3,IyqWi5oPpJs,12.94,13.44,0.248,0.176,0.071,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[eA2_S9Pyds4]_chunk1.mp3,eA2_S9Pyds4,12.57,12.91,0.292,0.239,0.053,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk0.mp3,joxB9QNW918,12.53,13.05,0.302,0.011,0.292,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk2.mp3,joxB9QNW918,0.07,0.41,0.355,0.25,0.105,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[eA2_S9Pyds4]_chunk4.mp3,eA2_S9Pyds4,6.42,6.74,0.392,0.281,0.0,0.111
Malhar#2,Malhar,g m R S,Malhar/train_[mUI_eTmZpEI]_chunk1.mp3,mUI_eTmZpEI,19.43,19.75,0.392,0.392,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[eA2_S9Pyds4]_chunk0.mp3,eA2_S9Pyds4,15.61,15.95,0.419,0.419,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[eA2_S9Pyds4]_chunk4.mp3,eA2_S9Pyds4,26.72,27.16,0.439,0.319,0.12,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[IyqWi5oPpJs]_chunk0.mp3,IyqWi5oPpJs,8.87,9.32,0.476,0.476,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk4.mp3,joxB9QNW918,5.55,5.96,0.516,0.516,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk0.mp3,joxB9QNW918,7.56,8.11,0.671,0.568,0.0,0.103
Malhar#2,Malhar,g m R S,Malhar/train_[IyqWi5oPpJs]_chunk0.mp3,IyqWi5oPpJs,12.8,13.26,0.676,0.676,0.0,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[IyqWi5oPpJs]_chunk0.mp3,IyqWi5oPpJs,16.09,16.6,0.687,0.376,0.31,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[eA2_S9Pyds4]_chunk2.mp3,eA2_S9Pyds4,19.32,19.77,0.783,0.7,0.083,0.0
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk0.mp3,joxB9QNW918,15.29,15.73,0.794,0.634,0.12,0.04
Malhar#2,Malhar,g m R S,Malhar/train_[joxB9QNW918]_chunk4.mp3,joxB9QNW918,17.07,17.51,0.828,0.668,0.04,0.12
